style,new_filename,artist_group,in_train,title,source,size_bytes,pixelsy,pixelsx,genre,date,artist
Impressionism,76829.jpg,train_and_test,True,"Study, St. Malo, No. 12",wikiart,330958.0,1379.0,1776.0,landscape,c.1907,Maurice Prendergast
Romanticism,63271.jpg,train_and_test,True,The Battle of Navarino,wikiart,352181.0,1300.0,1883.0,battle painting,1846,Ivan Aivazovsky
Realism,17186.jpg,train_and_test,True,From their homes,wikiart,575871.0,1300.0,1883.0,genre painting,,Ivan Vladimirov
Romanticism,10225.jpg,train_and_test,True,London Bridge Half Tide,wikiart,228640.0,1223.0,2000.0,marina,,John Atkinson Grimshaw
Realism,47877.jpg,train_only,True,A Grand White Enuch Watching Doves,wikiart,664279.0,2000.0,1223.0,portrait,,Jehan Georges Vibert
Realism,10078.jpg,train_and_test,True,Woman with White Shawl in a Wood,wikiart,1812582.0,1899.0,1288.0,genre painting,1882,Vincent van Gogh
Romanticism,23140.jpg,train_and_test,True,Portrait of A. O. Smirnova,wikiart,386487.0,1747.0,1400.0,portrait,1830,Orest Kiprensky
Romanticism,84216.jpg,train_and_test,True,Lorenzo and Isabella,wikipedia,493509.0,1322.0,1850.0,literary painting,,John Everett Millais
Realism,6154.jpg,train_and_test,True,Famine,wikiart,558200.0,1300.0,1881.0,genre painting,,Ivan Vladimirov
Realism,19106.jpg,train_and_test,True,Portrait of the Author Feodor Dostoyevsky,wikiart,441644.0,1746.0,1400.0,portrait,1872,Vasily Perov
Realism,35805.jpg,train_and_test,True,Portrait of A.A. Bakhrushin,wikiart,735747.0,1871.0,1306.0,sketch and study,1920,Konstantin Yuon
Realism,38155.jpg,train_and_test,False,"The Prodigal Son In Modern Life, the Fatted Calf",wikiart,354208.0,1349.0,1811.0,genre painting,c.1882,James Tissot
Realism,15750.jpg,train_and_test,True,Untitled,wikiart,593751.0,1221.0,2000.0,genre painting,,Jules Breton
Realism,28329.jpg,train_and_test,True,Portrait of M. B.,wikiart,1095870.0,2000.0,1221.0,portrait,1876,James Tissot
Realism,27523.jpg,train_and_test,False,Head of a Peasant Woman in a Green Shawl,wikiart,789555.0,1776.0,1375.0,portrait,1885,Vincent van Gogh
Impressionism,55414.jpg,train_and_test,True,The Village of Lavacourt,wikiart,1002249.0,1071.0,2280.0,landscape,1878,Claude Monet
Romanticism,98769.jpg,train_and_test,True,The Broken Jug,wikiart,456882.0,2000.0,1220.0,genre painting,,Leon Bonnat
Realism,51266.jpg,train_and_test,False,Head of a Peasant Woman with White Cap,wikiart,703675.0,1746.0,1397.0,portrait,1885,Vincent van Gogh
Romanticism,37154.jpg,train_and_test,True,Lauffenbourg ,wikiart,788643.0,1305.0,1869.0,cityscape,1863.0,John Ruskin
Romanticism,23865.jpg,train_and_test,True,The Doom Fulfilled,wikiart,1959332.0,1647.0,1480.0,mythological painting,1885,Edward Burne-Jones
Realism,65338.jpg,train_and_test,True,Woman by a Hearth,wikiart,794294.0,1791.0,1361.0,sketch and study,1885,Vincent van Gogh
Romanticism,89069.jpg,train_and_test,True,"Portrait of Marushka, Artist s Wife",wikiart,471618.0,1970.0,1237.0,portrait,1905,Alphonse Mucha
Impressionism,100305.jpg,train_and_test,False,After Bath,wikiart,317164.0,2063.0,1181.0,nude painting (nu),,Federico Zandomeneghi
Impressionism,90368.jpg,train_and_test,False,Returning from the fair,wikiart,227407.0,1189.0,2048.0,genre painting,,Nicolae Grigorescu
Impressionism,102716.jpg,train_and_test,True,Crossind Seine on the upper deck,wikiart,364849.0,1352.0,1800.0,genre painting,1901,Pablo Picasso
Realism,64587.jpg,train_and_test,True,A girl with a pot of roses,wikiart,514268.0,1738.0,1400.0,portrait,1850,Vasily Tropinin
Romanticism,64575.jpg,train_and_test,True,Brighton Beach with colliers,wikiart,212377.0,1188.0,2048.0,landscape,1824,John Constable
Realism,96725.jpg,train_only,True,The Prisoner,wikiart,85015.0,1936.0,1256.0,genre painting,1878,Mykola Yaroshenko
Impressionism,103000.jpg,train_and_test,True,"Building a Schooner, Provincetown",wikiart,1736927.0,1498.0,1623.0,genre painting,1900,Childe Hassam
Realism,48109.jpg,train_and_test,True,The Madonna of the Roses,wikiart,1283057.0,1880.0,1293.0,religious painting,1903,William-Adolphe Bouguereau
Impressionism,47415.jpg,train_and_test,True,Boats at Zaandam,wikipedia,222540.0,1215.0,2000.0,cityscape,1871,Claude Monet
Impressionism,64359.jpg,train_and_test,True,Boulevard of Capucines,wikiart,730232.0,1350.0,1800.0,cityscape,1883,Claude Monet
Romanticism,48586.jpg,train_and_test,True,Two Modern Horsewomen,wikiart,216954.0,1331.0,1824.0,genre painting,c.1852,Gustave Moreau
Romanticism,39186.jpg,train_only,True,Getting ready for the hunt ,wikiart,395658.0,1822.0,1332.0,cityscape,1886.0,Paul Peel
Realism,101524.jpg,train_and_test,True,Dervishes in holiday costumes. Tashkent,wikiart,190641.0,1932.0,1256.0,genre painting,1870,Vasily Vereshchagin
Realism,97884.jpg,train_and_test,True,The Ferryman Tying his Boat,wikiart,601185.0,2000.0,1213.0,landscape,,Camille Corot
Realism,40221.jpg,train_and_test,False,The Farewell,wikipedia,178011.0,1977.0,1227.0,portrait,1871,James Tissot
Romanticism,23472.jpg,train_and_test,False,Battle of steamship Vesta and Turkish ironclad,wikiart,285962.0,1400.0,1732.0,marina,1877,Ivan Aivazovsky
Romanticism,20901.jpg,train_and_test,True,Abdiel and Satan,wikiart,538612.0,1766.0,1373.0,illustration,c.1868,Gustave Dore
Realism,55181.jpg,train_and_test,True,The dog has gone,wikiart,1555766.0,1347.0,1800.0,animal painting,c.1895,Nicholas Roerich
Romanticism,16596.jpg,train_and_test,True,Purgatorio,wikiart,598140.0,1750.0,1385.0,illustration,,Gustave Dore
Romanticism,10533.jpg,train_and_test,True,Rescue at Sea,wikiart,425156.0,1409.0,1720.0,marina,1872,Ivan Aivazovsky
Romanticism,70786.jpg,test_only,False,Stages of Cruelty,wikiart,242782.0,1715.0,1413.0,allegorical painting,1890,Ford Madox Brown
Romanticism,74413.jpg,train_and_test,True,Portrait of the Poet and Translator A. N. Strugovshchikov,wikiart,496409.0,1730.0,1400.0,portrait,1840,Karl Bryullov
Romanticism,83840.jpg,train_and_test,True,Portrait of A. I. Molchanova with Daughter,wikiart,357365.0,1730.0,1400.0,portrait,1814,Orest Kiprensky
Romanticism,12537.jpg,train_and_test,True,Sitter,wikiart,1105653.0,2017.0,1200.0,nude painting (nu),1803,Orest Kiprensky
Impressionism,73142.jpg,train_and_test,True,Water Lilies,wikiart,677337.0,1600.0,1511.0,flower painting,1908,Claude Monet
Impressionism,62101.jpg,train_and_test,True,Richard Gallo and His Dog at Petit Gennevilliers,wikiart,2056118.0,1363.0,1772.0,genre painting,c.1884,Gustave Caillebotte
Romanticism,12688.jpg,train_and_test,True,Proserpine,wikiart,948166.0,2343.0,1030.0,mythological painting,1874,Dante Gabriel Rossetti
Romanticism,34320.jpg,train_and_test,True,Jesus walks on water,wikiart,419233.0,2011.0,1200.0,religious painting,1888,Ivan Aivazovsky
Impressionism,65824.jpg,train_and_test,True,Jockey,wikiart,344144.0,1929.0,1251.0,sketch and study,1882,Edgar Degas
Realism,68470.jpg,train_and_test,True,Black Lion Wharf,wikiart,592268.0,1281.0,1883.0,sketch and study,1859,James McNeill Whistler
Impressionism,42112.jpg,train_and_test,False,The Thaw at Vetheuil,wikiart,1172172.0,1205.0,2000.0,landscape,1881,Claude Monet
Realism,102217.jpg,train_only,True,Breakthrough of the Dnepr military fleet at Loyev during the Polish-Soviet War on 4th July 1920,wikiart,351622.0,1205.0,2000.0,battle painting,1948.0,Veniamin Kremer
Impressionism,65685.jpg,train_and_test,True,Nude Woman Pulling on Her Clothes,wikiart,582091.0,1979.0,1217.0,nude painting (nu),1885,Edgar Degas
Realism,76693.jpg,train_and_test,True,Market in Poltava,wikiart,438805.0,1300.0,1852.0,genre painting,,Vladimir Makovsky
Romanticism,12314.jpg,train_and_test,False,Children running from the Storm,wikiart,375107.0,2004.0,1200.0,genre painting,1872,Konstantin Makovsky
Romanticism,10561.jpg,train_and_test,True,Ox Cart Crossing a Flooded Plain,wikiart,603108.0,1398.0,1720.0,genre painting,1897,Ivan Aivazovsky
Romanticism,38691.jpg,train_and_test,True,"Study for "" Venus And Adonis""",wikiart,176727.0,1823.0,1319.0,mythological painting,,Pierre-Paul Prud'hon
Impressionism,56996.jpg,train_and_test,True,Woman with a Parasol in the Garden in Argenteuil,wikiart,839217.0,1335.0,1800.0,genre painting,1875,Claude Monet
Romanticism,27144.jpg,train_and_test,True,Boat Ride by Kumkapi in Constantinople  ,wikiart,604482.0,1720.0,1396.0,genre painting,1846,Ivan Aivazovsky
Romanticism,49363.jpg,train_and_test,True,The Creation of Fish and Birds,wikiart,574394.0,1742.0,1378.0,illustration,c.1868,Gustave Dore
Impressionism,91556.jpg,train_and_test,True,Spring in Italy,wikiart,610956.0,1200.0,1998.0,landscape,1890,Isaac Levitan
Romanticism,51991.jpg,train_only,True,Women's Harp,wikiart,992831.0,1785.0,1343.0,portrait,,Alfred Stevens
Impressionism,28779.jpg,train_and_test,True,The Sheltered Path,wikiart,682160.0,1410.0,1700.0,landscape,1873,Claude Monet
Impressionism,36410.jpg,train_and_test,True,Washerwomen at Quimperle,wikiart,798879.0,1401.0,1710.0,genre painting,,Frits Thaulow
Realism,5464.jpg,train_and_test,True,Portsmouth Dockyard,wikiart,476166.0,1276.0,1876.0,genre painting,1877,James Tissot
Romanticism,101869.jpg,train_and_test,True,The conversation of Napoleon and Francois II ,wikiart,170157.0,1767.0,1354.0,history painting,1808,Pierre-Paul Prud'hon
Realism,41019.jpg,train_and_test,True,Victorian book illustration,wikiart,1145402.0,1769.0,1352.0,illustration,1865,James Tissot
Realism,10719.jpg,train_and_test,True,Concert Hall of the Ostankino Palace,wikiart,1070932.0,1596.0,1498.0,interior,1950,Konstantin Yuon
Realism,62683.jpg,train_and_test,True,Pugachev escort convoys of prisoners ,wikiart,812197.0,1600.0,1493.0,sketch and study,1875,Vasily Perov
Romanticism,80539.jpg,train_and_test,True,Portrait of M. A. Obolensky,wikiart,312393.0,1705.0,1400.0,portrait,1846,Karl Bryullov
Realism,99257.jpg,train_and_test,True,A Russian Cavalry Officer (recto) and Other Sketches of Various Characters (verso),wikiart,428723.0,1326.0,1800.0,sketch and study,,Ivan Vladimirov
Realism,62078.jpg,train_and_test,True,"Two Men Sitting with a Table, or the Smokers",wikiart,420416.0,1352.0,1765.0,genre painting,,Honore Daumier
Romanticism,93997.jpg,train_and_test,True,Satan Shown as the Fallen Angel after Having Been Smitten,wikiart,617114.0,1724.0,1383.0,illustration,,Gustave Dore
Impressionism,1944.jpg,train_and_test,False,Rouen Cathedral at Sunset,wikiart,639525.0,1962.0,1215.0,cityscape,1894,Claude Monet
Realism,67295.jpg,train_and_test,True,Ingrid plukker myruld,wikiart,181386.0,1509.0,1579.0,sketch and study,,Theodor Severin Kittelsen
Impressionism,80312.jpg,train_and_test,False,Iris at the Sea-Rose Pond,wikiart,802129.0,1550.0,1536.0,flower painting,1917,Claude Monet
Impressionism,43856.jpg,train_and_test,True,San-Marco square in Venice,wikiart,318603.0,1162.0,2048.0,cityscape,1895,Eugene Boudin
Impressionism,3478.jpg,train_and_test,False,View of the Roofs of Florence,wikiart,314333.0,1322.0,1799.0,cityscape,,Max Liebermann
Impressionism,12205.jpg,train_and_test,True,Shipping on the Clyde ,wikiart,616857.0,1189.0,2000.0,cityscape,,John Atkinson Grimshaw
Realism,37681.jpg,train_and_test,True,Bacchante,wikiart,909429.0,1848.0,1286.0,portrait,1899,William-Adolphe Bouguereau
Realism,65502.jpg,train_and_test,True,Bajarmaland,wikiart,380650.0,1300.0,1828.0,landscape,,Viktor Vasnetsov
Impressionism,53532.jpg,train_and_test,False,"The Tow Path at Argenteuil, Winter",wikiart,560449.0,1187.0,2000.0,landscape,1875,Claude Monet
Impressionism,10756.jpg,train_and_test,True,The Winter's Festival,wikiart,1339217.0,1449.0,1638.0,landscape,1913,Willard Metcalf
Romanticism,18379.jpg,train_and_test,True,Portrait of Semyon Nikolayevich Mosolov,wikiart,341899.0,1695.0,1400.0,portrait,1836,Vasily Tropinin
Realism,52729.jpg,train_and_test,True,Mental Arithmetic. In the Public School of S.Rachinsky,wikiart,269919.0,1824.0,1300.0,genre painting,1895,Nikolay Bogdanov-Belsky
Impressionism,2262.jpg,train_and_test,True,Girl in the mirror,wikiart,256047.0,1157.0,2048.0,genre painting,,Nicolae Grigorescu
Realism,44329.jpg,train_and_test,True,Portrait of the Painter Nikolai Kasatkin,wikiart,1500558.0,1763.0,1344.0,portrait,1876,Vasily Perov
Realism,45707.jpg,train_and_test,True,After failure,wikiart,601417.0,1692.0,1400.0,battle painting,1868,Vasily Vereshchagin
Impressionism,31858.jpg,train_and_test,False,"Camille Monet at the Window, Argentuile",wikiart,855626.0,1701.0,1392.0,portrait,1873,Claude Monet
Impressionism,96934.jpg,train_only,True,"Late Autumn Day in the Jægersborg Deer Park, North of Copenhagen",wikipedia,978165.0,1372.0,1725.0,landscape,1886.0,Theodor Philipsen
Romanticism,92324.jpg,train_only,True,The liberation from the prison of Vettor Pisani,wikiart,210985.0,1155.0,2048.0,history painting,1840,Francesco Hayez
Romanticism,64924.jpg,train_and_test,False,The Adventure with the Windmills,wikiart,644171.0,1719.0,1375.0,illustration,c.1868,Gustave Dore
Realism,99938.jpg,train_and_test,True,"The Forum seen from the Farnese Gardens, Rome",wikiart,258912.0,1154.0,2048.0,cityscape,1826,Camille Corot
Impressionism,99099.jpg,train_and_test,True,Water Lilies,wikiart,799324.0,1600.0,1477.0,flower painting,1919,Claude Monet
Impressionism,24269.jpg,train_and_test,True,Dancers tying shoes,wikiart,554041.0,930.0,2541.0,genre painting,1883,Edgar Degas
Romanticism,101152.jpg,train_and_test,True,Blind singer,wikiart,2046408.0,1936.0,1220.0,portrait,c.1820,Francisco Goya
Romanticism,88218.jpg,train_and_test,True,Vesuvius from Portici,wikiart,1492439.0,1387.0,1701.0,landscape,,Joseph Wright
Romanticism,95140.jpg,train_and_test,True,Appeal of Minin,wikiart,525460.0,1666.0,1416.0,history painting,1896,Konstantin Makovsky
Impressionism,57610.jpg,train_and_test,True,"End of Timberline, Mt. Hood",wikiart,248865.0,1285.0,1832.0,landscape,1904,Childe Hassam
Realism,97099.jpg,train_and_test,True,Illustration,wikipedia,691943.0,1383.0,1702.0,illustration,1878,Thomas Eakins
Impressionism,4286.jpg,train_and_test,True,Toilet,wikiart,1177399.0,1563.0,1505.0,nude painting (nu),1870,Frederic Bazille
Realism,25800.jpg,train_and_test,True,Eva Gonzales,wikiart,341660.0,1790.0,1314.0,portrait,1878,Edouard Manet
Realism,50453.jpg,train_and_test,True,Ipatyev Monastery near Kostroma,wikiart,428978.0,1200.0,1960.0,cityscape,1861,Alexey  Bogolyubov
Romanticism,101899.jpg,train_and_test,False,Transportation of Ice,wikiart,310336.0,1300.0,1809.0,genre painting,1849,Lev Lagorio
Realism,26588.jpg,train_and_test,True,Pond,wikiart,393734.0,1244.0,1890.0,landscape,1879,Vasily Polenov
Romanticism,97555.jpg,train_and_test,True,Whitby,wikiart,322769.0,1204.0,1952.0,landscape,,William Turner
Realism,69767.jpg,train_and_test,True,The Path Leading to the House,wikiart,955265.0,1175.0,2000.0,landscape,1854,Camille Corot
Realism,41833.jpg,train_and_test,True,Head of a Kirgiz-convict ,wikiart,824828.0,1600.0,1468.0,portrait,1873,Vasily Perov
Impressionism,88192.jpg,train_and_test,True,Fishing Boats on the Beach at Etretat,wikiart,1085495.0,1304.0,1800.0,landscape,1884,Claude Monet
Realism,98975.jpg,train_and_test,True,Don Quixote and Sancho Pansa Having a Rest under a Tree,wikiart,502479.0,1722.0,1363.0,literary painting,c.1855,Honore Daumier
Realism,1341.jpg,train_and_test,True,Requisitioning,wikiart,610639.0,1300.0,1804.0,genre painting,,Ivan Vladimirov
Romanticism,1541.jpg,train_and_test,True,Portrait of Artist's Children,wikiart,528883.0,2345.0,1000.0,portrait,1882,Konstantin Makovsky
Romanticism,75089.jpg,train_and_test,True,Doorhead from Ca Contarini ,wikiart,1602674.0,1383.0,1695.0,interior,1851.0,John Ruskin
Realism,89449.jpg,train_and_test,True,The pogrom of the Winter Palace,wikiart,604730.0,1300.0,1802.0,history painting,c.1917,Ivan Vladimirov
Realism,88893.jpg,train_and_test,True,Portrait of the Artist's Mother,wikiart,430624.0,1780.0,1315.0,portrait,1896,Pablo Picasso
Impressionism,7062.jpg,train_and_test,True,Cap Martin 2,wikiart,1630567.0,1376.0,1700.0,landscape,1884,Claude Monet
Realism,78923.jpg,train_and_test,False,Portarait of philosopher Vladimir Solovyov,wikiart,445855.0,1670.0,1400.0,portrait,1885,Ivan Kramskoy
Realism,18550.jpg,train_and_test,True,Schoolgirls,wikiart,368153.0,1798.0,1300.0,genre painting,1901,Nikolay Bogdanov-Belsky
Impressionism,49164.jpg,train_and_test,True,Fishing,wikipedia,542294.0,1204.0,1940.0,genre painting,c.1863,Edouard Manet
Romanticism,89386.jpg,train_and_test,True,A Rocky Coastal Landscape in the Aegean,wikiart,490078.0,1357.0,1720.0,landscape,1884,Ivan Aivazovsky
Impressionism,27758.jpg,train_and_test,True,The port of Ostend ,wikipedia,632939.0,1305.0,1788.0,marina,1912.0,Gustave de Smet
Realism,68318.jpg,train_and_test,True,Pogrom of wine shop,wikiart,594370.0,1300.0,1793.0,genre painting,,Ivan Vladimirov
Romanticism,90259.jpg,train_and_test,True,The Enchantment of Don Quixote,wikiart,708063.0,1724.0,1352.0,illustration,c.1868,Gustave Dore
Realism,8417.jpg,train_and_test,True,Wanderer ,wikiart,1123520.0,1759.0,1325.0,genre painting,1869,Vasily Perov
Realism,14144.jpg,train_only,True,Dandies in the Park,wikiart,2515497.0,1339.0,1738.0,genre painting,,Constantin Guys
Impressionism,1547.jpg,train_and_test,True,NOT DETECTED,wikiart,286915.0,1325.0,1755.0,cityscape,,Claude Monet
Impressionism,32553.jpg,train_and_test,True,Lunch on the Grass,wikiart,347618.0,1314.0,1769.0,genre painting,1865,Claude Monet
Impressionism,80674.jpg,train_and_test,True,Weeping Willow,wikiart,4054560.0,1537.0,1512.0,landscape,,Claude Monet
Romanticism,56768.jpg,train_and_test,True,Portrait of Maria Feodorovna (Dagmar of Denmark),wikiart,284577.0,1659.0,1400.0,portrait,,Konstantin Makovsky
Realism,44799.jpg,train_and_test,True,Vesper chimes,wikiart,978022.0,1363.0,1702.0,landscape,1892,Isaac Levitan
Impressionism,33947.jpg,train_and_test,True,"Zaandam, Canal",wikiart,681189.0,1132.0,2048.0,cityscape,1871,Claude Monet
Romanticism,82491.jpg,train_and_test,True,Constantinople,wikiart,343884.0,1347.0,1720.0,cityscape,1856,Ivan Aivazovsky
Realism,95995.jpg,train_and_test,True,The former,wikiart,481829.0,1300.0,1782.0,genre painting,,Ivan Vladimirov
Romanticism,25810.jpg,train_and_test,True,View from Mount Holyoke,wikiart,2324226.0,1259.0,1840.0,landscape,1836,Thomas Cole
Realism,46268.jpg,train_and_test,True,Evening Migration of birds,wikiart,597930.0,1713.0,1352.0,landscape,1874,Aleksey Savrasov
Realism,77516.jpg,train_and_test,True,Creek in the forest,wikiart,772299.0,1781.0,1300.0,landscape,,Grigoriy Myasoyedov
Romanticism,1886.jpg,train_and_test,True,Rocky Bank of a River ,wikiart,1789467.0,1249.0,1853.0,landscape,1857.0,John Ruskin
Impressionism,15827.jpg,train_and_test,True,Mme Jacques Fourchy,wikiart,299299.0,1872.0,1236.0,portrait,1883,Edgar Degas
Realism,52730.jpg,train_and_test,True,Pleasant Burden,wikiart,546280.0,1853.0,1248.0,genre painting,1895,William-Adolphe Bouguereau
Impressionism,84412.jpg,train_and_test,False,Study for Le Pont de l'Europe,wikiart,1862176.0,1305.0,1772.0,cityscape,c.1876,Gustave Caillebotte
Romanticism,57952.jpg,train_and_test,False,Coast Scene near Dunbar 1847,wikiart,1417425.0,1266.0,1826.0,landscape,,John Ruskin
Impressionism,18520.jpg,train_and_test,False,The Beach,wikiart,329716.0,955.0,2420.0,genre painting,1871,Eugene Boudin
Romanticism,6650.jpg,train_and_test,False,Welsh Bridge at Shrewsbury,wikiart,433162.0,1377.0,1678.0,cityscape,,William Turner
Romanticism,92529.jpg,train_and_test,False,Bellinzona ,wikiart,1837295.0,1204.0,1919.0,landscape,1858.0,John Ruskin
Romanticism,12713.jpg,train_and_test,True,Greifswald market,wikiart,438181.0,1287.0,1795.0,,,Caspar David Friedrich
Impressionism,92408.jpg,train_only,True,In the Forest,wikiart,818488.0,2000.0,1155.0,landscape,,Giuseppe de Nittis
Romanticism,97459.jpg,train_and_test,True,Fishermen Returning Near Naples,wikiart,430236.0,1339.0,1725.0,landscape,1874,Ivan Aivazovsky
Impressionism,77271.jpg,train_and_test,True,Beach at Ebbe,wikiart,183865.0,1127.0,2048.0,landscape,1870,Edgar Degas
Realism,64318.jpg,train_and_test,True,Greek frigate at anchor,wikiart,1307260.0,1153.0,2000.0,marina,,Konstantinos Volanakis
Realism,99951.jpg,train_only,True,Summer evening on Skagen's beach,wikiart,198169.0,1305.0,1767.0,genre painting,1899.0,Peder Severin Kroyer
Impressionism,89996.jpg,train_and_test,False,Water Lilies,wikiart,722357.0,1440.0,1600.0,flower painting,1917,Claude Monet
Realism,62046.jpg,train_and_test,True,Hytta Vaar Paa Staatoey,wikiart,523845.0,1181.0,1950.0,landscape,,Theodor Severin Kittelsen
Realism,64178.jpg,train_and_test,True,Tea Party at Mytishchi near Moscow,wikiart,988872.0,1439.0,1600.0,genre painting,1862,Vasily Perov
Realism,94891.jpg,train_and_test,True,Questioning in the committee of poor,wikiart,590552.0,1300.0,1771.0,genre painting,,Ivan Vladimirov
Realism,41883.jpg,train_and_test,True,Head of a Man in El Greco style,wikiart,250884.0,1606.0,1433.0,portrait,1899,Pablo Picasso
Realism,31917.jpg,train_and_test,True,Girl on a Swing,wikiart,727455.0,1278.0,1800.0,genre painting,1897,Winslow Homer
Romanticism,13921.jpg,train_and_test,True,Amateurs in an Exposure,wikiart,296337.0,1297.0,1772.0,genre painting,,Honore Daumier
Romanticism,93741.jpg,train_and_test,False,Saint George and The Dragon The Princess Tied to the Tree,wikiart,1210341.0,1659.0,1385.0,religious painting,1866,Edward Burne-Jones
Romanticism,57810.jpg,train_and_test,True,City wall of Meknes (Morocco from the sketchbook),wikiart,389601.0,1829.0,1256.0,sketch and study,1832,Eugene Delacroix
Realism,25172.jpg,train_and_test,True,Letter to Skredsvig,wikiart,278480.0,1213.0,1893.0,sketch and study,,Theodor Severin Kittelsen
Realism,10675.jpg,train_and_test,True,Old Parents Visiting the Grave of Their Son,wikiart,937282.0,1600.0,1435.0,genre painting,1874,Vasily Perov
Impressionism,43251.jpg,train_and_test,False,Dancers,wikiart,657193.0,1465.0,1567.0,genre painting,1899,Edgar Degas
Realism,68022.jpg,train_and_test,False,Two Sculptors,wikiart,377421.0,1304.0,1759.0,genre painting,1873,Honore Daumier
Realism,56283.jpg,train_and_test,True,Art teacher ,wikiart,1112582.0,1763.0,1301.0,genre painting,1867,Vasily Perov
Romanticism,31574.jpg,train_and_test,True,Eagle's head from life ,wikiart,1135289.0,1360.0,1684.0,sketch and study,1870.0,John Ruskin
Realism,98848.jpg,train_and_test,True,"Beach Scene, Trouville",wikiart,517690.0,1175.0,1949.0,genre painting,1863,Eugene Boudin
Romanticism,82137.jpg,train_and_test,True,Defense of Bayazet (Doğubeyazıt) ,wikiart,317749.0,1200.0,1908.0,battle painting,1891,Lev Lagorio
Realism,19161.jpg,train_and_test,True,At Elshout Sun,wikiart,1714686.0,1310.0,1747.0,landscape,1854,Johan Hendrik Weissenbruch
Realism,67551.jpg,train_and_test,True,The head of Pugachev. Sketch,wikiart,862807.0,1600.0,1430.0,sketch and study,,Vasily Perov
Romanticism,5254.jpg,train_and_test,False,The Refugees,wikiart,214160.0,1117.0,2048.0,genre painting,,Honore Daumier
Realism,17941.jpg,train_and_test,True,Old man,wikiart,1278804.0,1761.0,1299.0,portrait,1874,Vasily Perov
Impressionism,11336.jpg,train_and_test,False,In the greenhouse,wikiart,399090.0,2000.0,1143.0,portrait,c.1869,James Tissot
Romanticism,13670.jpg,train_and_test,True,Self-Portrait as a Young Man,wikipedia,283268.0,1820.0,1256.0,portrait,1834,George Frederick Watts
Romanticism,4008.jpg,train_and_test,False,The Battle of Trafalgar,wikiart,1034276.0,1269.0,1800.0,battle painting,,William Turner
Impressionism,8869.jpg,train_and_test,True,The Sower,wikipedia,1686274.0,1427.0,1600.0,genre painting,1907.0,Ivan Grohar
Romanticism,60214.jpg,train_and_test,True,Ivan Tsarevich Riding the Grey Wolf,wikiart,803439.0,1755.0,1300.0,mythological painting,1889.0,Viktor Vasnetsov
Romanticism,3699.jpg,train_and_test,True,The Hare and the Frogs,wikiart,582906.0,1712.0,1331.0,illustration,c.1868,Gustave Dore
Romanticism,40698.jpg,train_and_test,True,Sir Tristram and la Belle,wikiart,4327205.0,1579.0,1443.0,literary painting,,Dante Gabriel Rossetti
Romanticism,598.jpg,train_and_test,True,Russian squadron on the raid of Sevastopol,wikiart,231157.0,1200.0,1896.0,genre painting,1846,Ivan Aivazovsky
Impressionism,42482.jpg,train_and_test,True,Roses in a Vase,wikiart,297139.0,1377.0,1652.0,still life,1890,Childe Hassam
Realism,98078.jpg,train_and_test,True,Mixed Forest. Shmetsk Near Narva,wikiart,964435.0,1318.0,1725.0,landscape,1888.0,Ivan Shishkin
Impressionism,6773.jpg,train_and_test,True,Self-Portrait with Wife,wikiart,1136725.0,1435.0,1584.0,self-portrait,1908,Frantisek Kupka
Realism,30804.jpg,train_and_test,True,Rocky landscape near Flagey,wikiart,306592.0,1109.0,2048.0,landscape,1855,Gustave Courbet
Realism,30447.jpg,train_and_test,True,The Etching Amateur,wikiart,373547.0,1666.0,1363.0,genre painting,c.1863,Honore Daumier
Impressionism,27551.jpg,train_and_test,False,Škofja Loka in the snow,wikipedia,1525672.0,1419.0,1600.0,cityscape,1905.0,Ivan Grohar
Realism,12006.jpg,train_and_test,True,At the edge of a pine forest,wikiart,1707843.0,1850.0,1227.0,landscape,1882.0,Ivan Shishkin
Realism,9076.jpg,train_and_test,True,Kislovodsk,wikiart,426801.0,1621.0,1400.0,landscape,1883,Volodymyr Orlovsky
Realism,15880.jpg,train_and_test,True,Clara (Clara J. Mather,wikiart,206194.0,1650.0,1375.0,portrait,c.1900,Thomas Eakins
Romanticism,29185.jpg,train_and_test,True,Jaroslava and Jiri The Artist s Children,wikiart,443862.0,1510.0,1502.0,portrait,1919,Alphonse Mucha
Realism,30121.jpg,train_and_test,True,The Window,wikiart,826518.0,2000.0,1133.0,portrait,,James Tissot
Realism,34540.jpg,train_and_test,False,In the last journey,wikiart,479423.0,1300.0,1743.0,genre painting,,Ivan Vladimirov
Impressionism,3963.jpg,train_and_test,False,"Parliament, Reflections on the Thames",wikiart,543568.0,1416.0,1600.0,cityscape,1905,Claude Monet
Impressionism,41158.jpg,train_and_test,True,"Houses of Parliament, Sunset",wikiart,680030.0,1416.0,1600.0,cityscape,1904,Claude Monet
Realism,90171.jpg,train_and_test,False,Portrait of Javain (Mayor of Cherbourg),wikiart,808562.0,1675.0,1352.0,portrait,1841,Jean-Francois Millet
Realism,71846.jpg,train_and_test,True,A Spring by the Sea,wikiart,556668.0,1258.0,1800.0,genre painting,1866.0,Jules Breton
Impressionism,82257.jpg,train_and_test,True,Pier in Gurzuf,wikiart,902186.0,1296.0,1746.0,interior,1914,Konstantin Korovin
Impressionism,11074.jpg,train_and_test,True,The Sea at Katwijk,wikiart,599574.0,1411.0,1600.0,marina,1887,Jan Toorop
